job_id,job_title,job_category,years_of_experience,education_required,annual_salary_usd,city,country,company_size,industry,ai_salary_premium_pct,salary level,salary_tier,,,,,
AIJOB0184,Mlops Engineer,Ml Operations,4,bachelor's,205000,TOKYO,JAPAN,big tech(1),Government,16,senior,$200-300k,,,,,
AIJOB0185,Ai Agent Developer,Ai Engineering,6,bootcamp/self-taught,155000,BANGALORE,INDIA,startup(1-50),Media,17,upper-mid,$150-200k,,,,,
AIJOB0186,Llm Engineer,Ai Engineering,5,associate's,160000,BEIJING,CHINA,big tech(9),Government,9,upper-mid,$150-200k,,,,,
AIJOB0187,Ai Infrastructure Eng,Infrastructure,5,master's,144000,TOKYO,JAPAN,sme(1-500),Energy,15,mid,$100-150k,,,,,
AIJOB0188,Prompt Engineer,Ai Engineering,1,bachelor's,180000,SAN FRANCISCO,USA,big tech(5),Technology,5,upper-mid,$150-200k,,,,,
AIJOB0189,Rag Engineer,Ai Engineering,7,master's,234000,TOKYO,JAPAN,sme(4-500),Technology,4,senior,$200-300k,,,,,
AIJOB0190,Ai Agent Developer,Ai Engineering,3,master's,247000,SINGAPORE,SINGAPORE,big tech(9),Retail,9,senior,$200-300k,,,,,
AIJOB0191,Senior Data Scientist,Data Science,9,associate's,181000,NEW YORK,USA,sme(4-500),Finance,4,upper-mid,$150-200k,,,,,
AIJOB0192,Multimodal Ai Engineer,Ai Engineering,9,phd,237000,TORONTO,CANADA,mid-size(1-5000),Consulting,14,senior,$200-300k,,,,,
AIJOB0193,Llm Engineer,Ai Engineering,8,bachelor's,299000,BERLIN,GERMANY,big tech(4),Media,4,senior,$200-300k,,,,,
AIJOB0194,Senior Ml Engineer,Ai Engineering,11,bachelor's,328000,LOS ANGELES,USA,sme(1-500),Finance,10,elite,$300k,,,,,
AIJOB0195,Prompt Engineer,Ai Engineering,4,bootcamp/self-taught,167000,SYDNEY,AUSTRALIA,enterprise(4-5000),Manufacturing,4,upper-mid,$150-200k,,,,,
AIJOB0196,Llm Engineer,Ai Engineering,3,master's,248000,SYDNEY,AUSTRALIA,startup(7-50),Technology,7,senior,$200-300k,,,,,
AIJOB0197,Generative Ai Engineer,Ai Engineering,3,associate's,203000,SINGAPORE,SINGAPORE,sme(1-500),Technology,17,senior,$200-300k,,,,,
AIJOB0198,Multimodal Ai Engineer,Ai Engineering,6,master's,209000,SEATTLE,USA,mid-size(1-5000),Energy,10,senior,$200-300k,,,,,
AIJOB0199,Ai Business Analyst,Business,3,phd,216000,AUSTIN,USA,big tech(1),Healthcare,11,senior,$200-300k,,,,,
AIJOB0200,Robotics Engineer (Ai,Robotics,5,phd,159000,BOSTON,USA,sme(1-500),Technology,13,upper-mid,$150-200k,,,,,
AIJOB0201,Llm Engineer,Ai Engineering,6,master's,318000,LONDON,UK,big tech(7),Education,7,elite,$300k,,,,,
AIJOB0202,Ai Ethics Officer,Governance,8,bootcamp/self-taught,110000,SINGAPORE,SINGAPORE,startup(8-50),Education,8,mid,$100-150k,,,,,
AIJOB0203,Computer Vision Engineer,Ai Engineering,8,bootcamp/self-taught,176000,BERLIN,GERMANY,big tech(9),Government,9,upper-mid,$150-200k,,,,,
AIJOB0204,Senior Data Scientist,Data Science,9,bachelor's,157000,ZURICH,SWITZERLAND,sme(6-500),Manufacturing,6,upper-mid,$150-200k,,,,,
AIJOB0205,Ai Engineer,Ai Engineering,3,associate's,100000,LONDON,UK,startup(1-50),Healthcare,12,entry,$100k,,,,,
AIJOB0206,Multimodal Ai Engineer,Ai Engineering,6,bootcamp/self-taught,160000,PARIS,FRANCE,startup(1-50),Healthcare,11,upper-mid,$150-200k,,,,,
AIJOB0207,Senior Data Scientist,Data Science,11,associate's,157000,BOSTON,USA,startup(4-50),Finance,4,upper-mid,$150-200k,,,,,
AIJOB0208,Ai Agent Developer,Ai Engineering,7,phd,348000,AMSTERDAM,NETHERLANDS,big tech(1),Education,17,elite,$300k,,,,,
AIJOB0209,Deep Learning Engineer,Ai Engineering,6,associate's,141000,SAN FRANCISCO,USA,startup(6-50),Media,6,mid,$100-150k,,,,,
AIJOB0210,Robotics Engineer (Ai,Robotics,10,phd,166000,TOKYO,JAPAN,enterprise(1-5000),Education,18,upper-mid,$150-200k,,,,,
AIJOB0211,Rag Engineer,Ai Engineering,3,bachelor's,336000,NEW YORK,USA,sme(1-500),Research,10,elite,$300k,,,,,
AIJOB0212,Ml Engineer,Ai Engineering,7,bachelor's,279000,CHICAGO,USA,enterprise(8-5000),Manufacturing,8,senior,$200-300k,,,,,
AIJOB0213,Multimodal Ai Engineer,Ai Engineering,8,associate's,160000,SYDNEY,AUSTRALIA,enterprise(1-5000),Retail,18,upper-mid,$150-200k,,,,,
AIJOB0214,Prompt Engineer,Ai Engineering,1,associate's,90000,DUBAI,UAE,startup(1-50),Automotive,10,entry,$100k,,,,,
AIJOB0215,Ai Ethics Officer,Governance,7,bootcamp/self-taught,113000,BOSTON,USA,mid-size(1-5000),Finance,16,mid,$100-150k,,,,,
AIJOB0216,Data Engineer (Ai,Data Engineering,7,master's,264000,LOS ANGELES,USA,big tech(1),Automotive,11,senior,$200-300k,,,,,
AIJOB0217,Multimodal Ai Engineer,Ai Engineering,9,associate's,221000,REMOTE,GLOBAL,big tech(1),Retail,16,senior,$200-300k,,,,,
AIJOB0218,Ml Engineer,Ai Engineering,4,master's,257000,DUBAI,UAE,mid-size(1-5000),Energy,10,senior,$200-300k,,,,,
AIJOB0219,Data Engineer (Ai,Data Engineering,8,master's,264000,CHICAGO,USA,enterprise(1-5000),Research,10,senior,$200-300k,,,,,
AIJOB0220,Senior Data Scientist,Data Science,10,bootcamp/self-taught,157000,REMOTE,GLOBAL,startup(7-50),Retail,7,upper-mid,$150-200k,,,,,
AIJOB0221,Robotics Engineer (Ai,Robotics,6,bootcamp/self-taught,125000,BERLIN,GERMANY,mid-size(1-5000),Government,13,mid,$100-150k,,,,,
AIJOB0222,Prompt Engineer,Ai Engineering,3,bachelor's,90000,BEIJING,CHINA,big tech(9),Retail,9,entry,$100k,,,,,
AIJOB0223,Prompt Engineer,Ai Engineering,3,master's,106000,CHICAGO,USA,sme(6-500),Finance,6,mid,$100-150k,,,,,
AIJOB0224,Data Scientist,Data Science,5,bachelor's,159000,BERLIN,GERMANY,big tech(8),Healthcare,8,upper-mid,$150-200k,,,,,
AIJOB0225,Computer Vision Engineer,Ai Engineering,10,associate's,145000,TOKYO,JAPAN,enterprise(5-5000),Retail,5,mid,$100-150k,,,,,
AIJOB0226,Data Engineer (Ai,Data Engineering,5,bootcamp/self-taught,130000,PARIS,FRANCE,enterprise(1-5000),Media,11,mid,$100-150k,,,,,
AIJOB0227,Computer Vision Engineer,Ai Engineering,7,associate's,208000,SEATTLE,USA,enterprise(8-5000),Healthcare,8,senior,$200-300k,,,,,
AIJOB0228,Ai Product Manager,Product,4,associate's,140000,SAN FRANCISCO,USA,sme(1-500),Healthcare,10,mid,$100-150k,,,,,
AIJOB0229,Ai Solutions Architect,Architecture,12,master's,199000,NEW YORK,USA,mid-size(9-5000),Government,9,upper-mid,$150-200k,,,,,
AIJOB0230,Nlp Engineer,Ai Engineering,6,bachelor's,326000,NEW YORK,USA,sme(3-500),Automotive,3,elite,$300k,,,,,
AIJOB0231,Ai Product Manager,Product,10,associate's,223000,SAN FRANCISCO,USA,sme(1-500),Finance,13,senior,$200-300k,,,,,
AIJOB0232,Ml Engineer,Ai Engineering,5,associate's,198000,NEW YORK,USA,mid-size(1-5000),Retail,13,upper-mid,$150-200k,,,,,
AIJOB0233,Ai Business Analyst,Business,4,phd,216000,CHICAGO,USA,big tech(1),Manufacturing,16,senior,$200-300k,,,,,
AIJOB0234,Data Engineer (Ai,Data Engineering,6,bachelor's,130000,BEIJING,CHINA,sme(1-500),Finance,15,mid,$100-150k,,,,,
AIJOB0235,Deep Learning Engineer,Ai Engineering,9,bachelor's,191000,BOSTON,USA,enterprise(9-5000),Consulting,9,upper-mid,$150-200k,,,,,
AIJOB0236,Generative Ai Engineer,Ai Engineering,2,associate's,150000,AMSTERDAM,NETHERLANDS,mid-size(1-5000),Media,10,mid,$100-150k,,,,,
AIJOB0237,Generative Ai Engineer,Ai Engineering,5,associate's,150000,TOKYO,JAPAN,enterprise(1-5000),Manufacturing,14,mid,$100-150k,,,,,
AIJOB0238,Prompt Engineer,Ai Engineering,4,associate's,129000,TORONTO,CANADA,big tech(9),Media,9,mid,$100-150k,,,,,
AIJOB0239,Ai Engineer,Ai Engineering,4,bachelor's,139000,BERLIN,GERMANY,big tech(1),Retail,12,mid,$100-150k,,,,,
AIJOB0240,Ai Research Scientist,Research,4,associate's,167000,REMOTE,GLOBAL,big tech(1),Research,14,upper-mid,$150-200k,,,,,
AIJOB0241,Ai Security Engineer,Security,6,phd,242000,NEW YORK,USA,mid-size(1-5000),Automotive,16,senior,$200-300k,,,,,
AIJOB0242,Ml Engineer,Ai Engineering,9,bachelor's,193000,TOKYO,JAPAN,enterprise(1-5000),Media,15,upper-mid,$150-200k,,,,,
AIJOB0243,Multimodal Ai Engineer,Ai Engineering,5,bootcamp/self-taught,160000,BANGALORE,INDIA,startup(1-50),Manufacturing,18,upper-mid,$150-200k,,,,,
AIJOB0244,Deep Learning Engineer,Ai Engineering,6,bachelor's,141000,SINGAPORE,SINGAPORE,sme(5-500),Education,5,mid,$100-150k,,,,,
AIJOB0245,Robotics Engineer (Ai,Robotics,3,bachelor's,217000,REMOTE,GLOBAL,big tech(9),Consulting,9,senior,$200-300k,,,,,
AIJOB0246,Data Scientist,Data Science,6,master's,234000,SAN FRANCISCO,USA,mid-size(7-5000),Media,7,senior,$200-300k,,,,,
AIJOB0247,Ai Product Manager,Product,6,bachelor's,195000,REMOTE,GLOBAL,enterprise(1-5000),Government,16,upper-mid,$150-200k,,,,,
AIJOB0248,Ai Product Manager,Product,9,bootcamp/self-taught,140000,SYDNEY,AUSTRALIA,sme(1-500),Education,10,mid,$100-150k,,,,,
AIJOB0249,Mlops Engineer,Ml Operations,7,master's,235000,DUBAI,UAE,sme(1-500),Healthcare,16,senior,$200-300k,,,,,
AIJOB0250,Generative Ai Engineer,Ai Engineering,2,bachelor's,150000,BERLIN,GERMANY,sme(1-500),Manufacturing,16,mid,$100-150k,,,,,
AIJOB0251,Data Engineer (Ai,Data Engineering,3,bootcamp/self-taught,213000,CHICAGO,USA,enterprise(1-5000),Automotive,17,senior,$200-300k,,,,,
AIJOB0252,Ai Solutions Architect,Architecture,12,bachelor's,329000,LONDON,UK,enterprise(1-5000),Automotive,12,elite,$300k,,,,,
AIJOB0253,Ml Engineer,Ai Engineering,7,bootcamp/self-taught,307000,LOS ANGELES,USA,mid-size(1-5000),Research,10,elite,$300k,,,,,
AIJOB0254,Prompt Engineer,Ai Engineering,2,master's,98000,TORONTO,CANADA,enterprise(6-5000),Research,6,entry,$100k,,,,,
AIJOB0255,Rag Engineer,Ai Engineering,4,bachelor's,336000,CHICAGO,USA,enterprise(8-5000),Retail,8,elite,$300k,,,,,
AIJOB0256,Deep Learning Engineer,Ai Engineering,10,bachelor's,324000,SAN FRANCISCO,USA,big tech(6),Consulting,6,elite,$300k,,,,,
AIJOB0257,Computer Vision Engineer,Ai Engineering,3,bachelor's,145000,BEIJING,CHINA,big tech(4),Finance,4,mid,$100-150k,,,,,
AIJOB0258,Ai Business Analyst,Business,2,associate's,118000,TOKYO,JAPAN,sme(1-500),Media,13,mid,$100-150k,,,,,
AIJOB0259,Ai Security Engineer,Security,4,bachelor's,140000,LOS ANGELES,USA,sme(1-500),Healthcare,13,mid,$100-150k,,,,,
AIJOB0260,Nlp Engineer,Ai Engineering,4,bachelor's,145000,PARIS,FRANCE,sme(8-500),Consulting,8,mid,$100-150k,,,,,
AIJOB0261,Ai Security Engineer,Security,8,bachelor's,140000,TOKYO,JAPAN,mid-size(1-5000),Education,15,mid,$100-150k,,,,,
AIJOB0262,Ai Product Manager,Product,9,associate's,140000,ZURICH,SWITZERLAND,enterprise(1-5000),Retail,11,mid,$100-150k,,,,,
AIJOB0263,Llm Engineer,Ai Engineering,4,phd,263000,CHICAGO,USA,big tech(5),Education,5,senior,$200-300k,,,,,
AIJOB0264,Ai Compliance Manager,Governance,10,associate's,154000,LOS ANGELES,USA,startup(9-50),Media,9,upper-mid,$150-200k,,,,,
AIJOB0265,Data Scientist,Data Science,4,associate's,147000,SAN FRANCISCO,USA,mid-size(5-5000),Retail,5,mid,$100-150k,,,,,
AIJOB0266,Data Scientist,Data Science,6,master's,225000,SAN FRANCISCO,USA,big tech(5),Retail,5,senior,$200-300k,,,,,
AIJOB0267,Ml Engineer,Ai Engineering,5,bachelor's,162000,BOSTON,USA,enterprise(1-5000),Finance,17,upper-mid,$150-200k,,,,,
AIJOB0268,Ai Compliance Manager,Governance,7,master's,137000,ZURICH,SWITZERLAND,enterprise(9-5000),Technology,9,mid,$100-150k,,,,,
AIJOB0269,Rag Engineer,Ai Engineering,2,bootcamp/self-taught,145000,BANGALORE,INDIA,sme(7-500),Automotive,7,mid,$100-150k,,,,,
AIJOB0270,Ai Business Analyst,Business,3,associate's,131000,AMSTERDAM,NETHERLANDS,enterprise(9-5000),Retail,9,mid,$100-150k,,,,,
AIJOB0271,Ai Product Manager,Product,8,master's,142000,REMOTE,GLOBAL,startup(1-50),Automotive,17,mid,$100-150k,,,,,
AIJOB0272,Ai Infrastructure Eng,Infrastructure,6,associate's,140000,SINGAPORE,SINGAPORE,startup(1-50),Research,18,mid,$100-150k,,,,,
AIJOB0273,Ai Infrastructure Eng,Infrastructure,6,bootcamp/self-taught,140000,BANGALORE,INDIA,enterprise(1-5000),Government,12,mid,$100-150k,,,,,
AIJOB0274,Senior Data Scientist,Data Science,12,master's,166000,SAN FRANCISCO,USA,startup(7-50),Education,7,upper-mid,$150-200k,,,,,
AIJOB0275,Ai Engineer,Ai Engineering,6,associate's,100000,BANGALORE,INDIA,enterprise(9-5000),Education,9,entry,$100k,,,,,
AIJOB0276,Ai Solutions Architect,Architecture,7,master's,180000,DUBAI,UAE,startup(1-50),Education,11,upper-mid,$150-200k,,,,,
AIJOB0277,Ml Engineer,Ai Engineering,5,bachelor's,120000,BEIJING,CHINA,mid-size(1-5000),Healthcare,17,mid,$100-150k,,,,,
AIJOB0278,Ai Engineer,Ai Engineering,7,associate's,205000,BOSTON,USA,big tech(9),Technology,9,senior,$200-300k,,,,,
AIJOB0279,Ai Compliance Manager,Governance,5,bootcamp/self-taught,118000,AMSTERDAM,NETHERLANDS,enterprise(1-5000),Healthcare,13,mid,$100-150k,,,,,
AIJOB0280,Llm Engineer,Ai Engineering,5,master's,263000,SYDNEY,AUSTRALIA,enterprise(8-5000),Finance,8,senior,$200-300k,,,,,
AIJOB0281,Ai Product Manager,Product,7,phd,140000,BERLIN,GERMANY,mid-size(9-5000),Consulting,9,mid,$100-150k,,,,,
AIJOB0282,Nlp Engineer,Ai Engineering,4,bachelor's,145000,PARIS,FRANCE,mid-size(9-5000),Government,9,mid,$100-150k,,,,,
AIJOB0283,Ai Research Scientist,Research,8,bachelor's,209000,BERLIN,GERMANY,mid-size(9-5000),Government,9,senior,$200-300k,,,,,
AIJOB0284,Deep Learning Engineer,Ai Engineering,9,bootcamp/self-taught,141000,BEIJING,CHINA,enterprise(8-5000),Finance,8,mid,$100-150k,,,,,
AIJOB0285,Ai Agent Developer,Ai Engineering,4,phd,348000,SAN FRANCISCO,USA,startup(1-50),Technology,15,elite,$300k,,,,,
AIJOB0286,Ai Product Manager,Product,10,bachelor's,140000,PARIS,FRANCE,enterprise(1-5000),Technology,15,mid,$100-150k,,,,,
AIJOB0287,Data Engineer (Ai,Data Engineering,3,master's,203000,REMOTE,GLOBAL,startup(1-50),Media,13,senior,$200-300k,,,,,
AIJOB0288,Ml Engineer,Ai Engineering,6,bachelor's,153000,TORONTO,CANADA,startup(1-50),Education,13,upper-mid,$150-200k,,,,,
AIJOB0289,Ai Engineer,Ai Engineering,3,bachelor's,160000,CHICAGO,USA,startup(1-50),Government,16,upper-mid,$150-200k,,,,,
AIJOB0290,Ai Business Analyst,Business,6,master's,131000,TOKYO,JAPAN,sme(1-500),Healthcare,14,mid,$100-150k,,,,,
AIJOB0291,Ai Agent Developer,Ai Engineering,2,bachelor's,155000,BEIJING,CHINA,enterprise(1-5000),Research,16,upper-mid,$150-200k,,,,,
AIJOB0292,Ai Solutions Architect,Architecture,15,associate's,180000,AMSTERDAM,NETHERLANDS,sme(1-500),Technology,10,upper-mid,$150-200k,,,,,
AIJOB0293,Ai Security Engineer,Security,4,phd,168000,LONDON,UK,enterprise(1-5000),Technology,11,upper-mid,$150-200k,,,,,
AIJOB0294,Ml Engineer,Ai Engineering,10,master's,189000,BOSTON,USA,startup(1-50),Automotive,17,upper-mid,$150-200k,,,,,
AIJOB0295,Generative Ai Engineer,Ai Engineering,6,master's,226000,AMSTERDAM,NETHERLANDS,sme(1-500),Education,14,senior,$200-300k,,,,,
AIJOB0296,Ai Business Analyst,Business,5,bachelor's,158000,NEW YORK,USA,mid-size(1-5000),Finance,13,upper-mid,$150-200k,,,,,
AIJOB0297,Computer Vision Engineer,Ai Engineering,6,master's,270000,SAN FRANCISCO,USA,enterprise(3-5000),Research,3,senior,$200-300k,,,,,
AIJOB0298,Ai Solutions Architect,Architecture,12,associate's,180000,REMOTE,GLOBAL,sme(1-500),Consulting,15,upper-mid,$150-200k,,,,,
AIJOB0299,Ai Solutions Architect,Architecture,6,phd,310000,AUSTIN,USA,enterprise(1-5000),Research,13,elite,$300k,,,,,
AIJOB0300,Generative Ai Engineer,Ai Engineering,4,bachelor's,354000,NEW YORK,USA,big tech(1),Automotive,15,elite,$300k,,,,,
AIJOB0301,Deep Learning Engineer,Ai Engineering,9,phd,229000,LONDON,UK,mid-size(7-5000),Finance,7,senior,$200-300k,,,,,
AIJOB0302,Multimodal Ai Engineer,Ai Engineering,4,bachelor's,304000,SEATTLE,USA,sme(1-500),Education,10,elite,$300k,,,,,
AIJOB0303,Robotics Engineer (Ai,Robotics,3,bootcamp/self-taught,211000,AUSTIN,USA,enterprise(1-5000),Consulting,11,senior,$200-300k,,,,,
AIJOB0304,Ai Solutions Architect,Architecture,10,phd,259000,PARIS,FRANCE,big tech(1),Retail,10,senior,$200-300k,,,,,
AIJOB0305,Ai Infrastructure Eng,Infrastructure,5,bachelor's,151000,AUSTIN,USA,sme(1-500),Research,11,upper-mid,$150-200k,,,,,
AIJOB0306,Robotics Engineer (Ai,Robotics,5,bootcamp/self-taught,125000,PARIS,FRANCE,startup(1-50),Energy,17,mid,$100-150k,,,,,
AIJOB0307,Senior Data Scientist,Data Science,8,bachelor's,157000,TOKYO,JAPAN,startup(6-50),Finance,6,upper-mid,$150-200k,,,,,
AIJOB0308,Ai Ethics Officer,Governance,10,phd,138000,TORONTO,CANADA,big tech(9),Education,9,mid,$100-150k,,,,,
AIJOB0309,Mlops Engineer,Ml Operations,7,master's,312000,CHICAGO,USA,enterprise(1-5000),Finance,14,elite,$300k,,,,,
AIJOB0310,Prompt Engineer,Ai Engineering,2,associate's,240000,CHICAGO,USA,big tech(7),Energy,7,senior,$200-300k,,,,,
AIJOB0311,Mlops Engineer,Ml Operations,8,bootcamp/self-taught,161000,REMOTE,GLOBAL,startup(1-50),Research,13,upper-mid,$150-200k,,,,,
AIJOB0312,Data Scientist,Data Science,2,phd,149000,SINGAPORE,SINGAPORE,big tech(8),Retail,8,mid,$100-150k,,,,,
AIJOB0313,Senior Ml Engineer,Ai Engineering,7,bachelor's,183000,DUBAI,UAE,sme(9-500),Energy,9,upper-mid,$150-200k,,,,,
AIJOB0314,Ai Product Manager,Product,10,master's,161000,CHICAGO,USA,startup(1-50),Healthcare,13,upper-mid,$150-200k,,,,,
AIJOB0315,Ai Security Engineer,Security,4,bachelor's,175000,TORONTO,CANADA,sme(1-500),Healthcare,18,upper-mid,$150-200k,,,,,
AIJOB0316,Ai Compliance Manager,Governance,3,master's,117000,REMOTE,GLOBAL,enterprise(1-5000),Finance,10,mid,$100-150k,,,,,
AIJOB0317,Senior Data Scientist,Data Science,8,phd,239000,BERLIN,GERMANY,big tech(7),Healthcare,7,senior,$200-300k,,,,,
AIJOB0318,Ai Infrastructure Eng,Infrastructure,3,bootcamp/self-taught,177000,REMOTE,GLOBAL,mid-size(9-5000),Manufacturing,9,upper-mid,$150-200k,,,,,
AIJOB0319,Generative Ai Engineer,Ai Engineering,4,bootcamp/self-taught,214000,NEW YORK,USA,startup(1-50),Education,12,senior,$200-300k,,,,,
AIJOB0320,Ai Solutions Architect,Architecture,15,master's,180000,DUBAI,UAE,startup(1-50),Automotive,18,upper-mid,$150-200k,,,,,
AIJOB0321,Ai Compliance Manager,Governance,9,bootcamp/self-taught,100000,BANGALORE,INDIA,big tech(1),Retail,10,entry,$100k,,,,,
AIJOB0322,Ai Ethics Officer,Governance,6,associate's,247000,SAN FRANCISCO,USA,sme(1-500),Consulting,13,senior,$200-300k,,,,,
AIJOB0323,Ai Compliance Manager,Governance,9,bootcamp/self-taught,124000,NEW YORK,USA,enterprise(1-5000),Government,15,mid,$100-150k,,,,,
AIJOB0324,Robotics Engineer (Ai,Robotics,5,bootcamp/self-taught,247000,TOKYO,JAPAN,big tech(1),Manufacturing,14,senior,$200-300k,,,,,
AIJOB0325,Ai Engineer,Ai Engineering,4,bootcamp/self-taught,100000,TORONTO,CANADA,enterprise(9-5000),Consulting,9,entry,$100k,,,,,
AIJOB0326,Ai Engineer,Ai Engineering,5,bootcamp/self-taught,100000,TOKYO,JAPAN,mid-size(1-5000),Energy,14,entry,$100k,,,,,
AIJOB0327,Ai Ethics Officer,Governance,10,associate's,110000,DUBAI,UAE,mid-size(1-5000),Retail,18,mid,$100-150k,,,,,
AIJOB0328,Ai Infrastructure Eng,Infrastructure,9,phd,140000,BANGALORE,INDIA,startup(1-50),Automotive,11,mid,$100-150k,,,,,
AIJOB0329,Ai Agent Developer,Ai Engineering,7,master's,280000,DUBAI,UAE,sme(1-500),Automotive,15,senior,$200-300k,,,,,
AIJOB0330,Ai Agent Developer,Ai Engineering,4,phd,348000,LOS ANGELES,USA,enterprise(1-5000),Automotive,11,elite,$300k,,,,,
AIJOB0331,Deep Learning Engineer,Ai Engineering,7,bachelor's,168000,CHICAGO,USA,mid-size(9-5000),Manufacturing,9,upper-mid,$150-200k,,,,,
AIJOB0332,Senior Ml Engineer,Ai Engineering,6,bachelor's,180000,SYDNEY,AUSTRALIA,sme(1-500),Research,17,upper-mid,$150-200k,,,,,
AIJOB0333,Ai Solutions Architect,Architecture,7,bootcamp/self-taught,180000,AMSTERDAM,NETHERLANDS,mid-size(1-5000),Education,16,upper-mid,$150-200k,,,,,
AIJOB0334,Multimodal Ai Engineer,Ai Engineering,8,associate's,248000,NEW YORK,USA,sme(1-500),Retail,17,senior,$200-300k,,,,,
AIJOB0335,Ai Solutions Architect,Architecture,13,phd,199000,TORONTO,CANADA,enterprise(1-5000),Media,12,upper-mid,$150-200k,,,,,
AIJOB0336,Ai Engineer,Ai Engineering,3,master's,243000,NEW YORK,USA,sme(1-500),Media,16,senior,$200-300k,,,,,
AIJOB0337,Ai Product Manager,Product,8,phd,199000,ZURICH,SWITZERLAND,enterprise(1-5000),Government,17,upper-mid,$150-200k,,,,,
AIJOB0338,Rag Engineer,Ai Engineering,3,master's,216000,LONDON,UK,startup(7-50),Manufacturing,7,senior,$200-300k,,,,,
AIJOB0339,Multimodal Ai Engineer,Ai Engineering,9,master's,183000,REMOTE,GLOBAL,startup(1-50),Retail,10,upper-mid,$150-200k,,,,,
AIJOB0340,Nlp Engineer,Ai Engineering,10,phd,145000,BEIJING,CHINA,enterprise(6-5000),Research,6,mid,$100-150k,,,,,
AIJOB0341,Ai Product Manager,Product,10,associate's,204000,LONDON,UK,enterprise(1-5000),Media,10,senior,$200-300k,,,,,
AIJOB0342,Senior Data Scientist,Data Science,10,master's,261600,SEATTLE,USA,mid-size(8-5000),Retail,8,senior,$200-300k,,,,,
AIJOB0343,Generative Ai Engineer,Ai Engineering,2,bachelor's,273000,REMOTE,GLOBAL,sme(1-500),Government,17,senior,$200-300k,,,,,
AIJOB0344,Ai Ethics Officer,Governance,5,master's,111000,ZURICH,SWITZERLAND,enterprise(8-5000),Energy,8,mid,$100-150k,,,,,
AIJOB0345,Ai Compliance Manager,Governance,4,bachelor's,144000,REMOTE,GLOBAL,startup(1-50),Education,15,mid,$100-150k,,,,,
AIJOB0346,Ai Product Manager,Product,9,phd,312000,NEW YORK,USA,big tech(1),Media,12,elite,$300k,,,,,
AIJOB0347,Senior Ml Engineer,Ai Engineering,9,bootcamp/self-taught,269000,SAN FRANCISCO,USA,sme(1-500),Consulting,12,senior,$200-300k,,,,,
AIJOB0348,Ai Business Analyst,Business,6,bootcamp/self-taught,95000,BEIJING,CHINA,enterprise(1-5000),Manufacturing,15,entry,$100k,,,,,
AIJOB0349,Ai Agent Developer,Ai Engineering,5,bootcamp/self-taught,171000,DUBAI,UAE,startup(9-50),Media,9,upper-mid,$150-200k,,,,,
AIJOB0350,Generative Ai Engineer,Ai Engineering,8,phd,150000,BANGALORE,INDIA,mid-size(1-5000),Technology,17,mid,$100-150k,,,,,
AIJOB0351,Ai Solutions Architect,Architecture,7,master's,180000,BEIJING,CHINA,mid-size(1-5000),Finance,15,upper-mid,$150-200k,,,,,
AIJOB0352,Rag Engineer,Ai Engineering,2,bootcamp/self-taught,250000,REMOTE,GLOBAL,mid-size(8-5000),Technology,8,senior,$200-300k,,,,,
AIJOB0353,Deep Learning Engineer,Ai Engineering,3,master's,324000,SEATTLE,USA,mid-size(4-5000),Education,4,elite,$300k,,,,,
AIJOB0354,Data Scientist,Data Science,6,associate's,186000,AMSTERDAM,NETHERLANDS,enterprise(7-5000),Media,7,upper-mid,$150-200k,,,,,
AIJOB0355,Data Scientist,Data Science,2,bootcamp/self-taught,234000,REMOTE,GLOBAL,big tech(8),Automotive,8,senior,$200-300k,,,,,
